	GSM2692159	GSM2692160	GSM2692161	GSM2692162	GSM2692163	GSM2692164
AC068057.1	5.70742739083413	6.03298895166573	5.78492388322423	5.55899805893489	5.89908097106085	5.92652067011379
GPR65	5.80876160957493	5.44601420427987	5.33693880952759	5.87110924020894	6.24510357417303	6.2009939821443
DQX1	6.062090954555	6.10400450986386	6.07087263878857	5.03241630496015	6.00398303029191	5.63545786231099
RP4-620F22.2	5.75141724381264	5.58693294270597	5.8274318027943	6.34868337080679	5.74961853433062	5.64397756754716
LL22NC03-121E8.4	5.92339416648112	5.70048287372944	5.67023957686163	7.53445596908301	4.92655475526158	5.15207971546864
POM121L8P	5.85850311698158	5.93237497784863	5.98176767167371	5.55899805893489	5.71608288785997	5.85850311698158
AC003973.4	5.74116249910127	5.85213412110368	5.89527051782001	5.85625479149619	5.62817031798204	5.93237497784863
RP11-540N6.1	5.3425304995276	5.4812812183237	5.86657180702104	6.13671644914429	6.07976796537155	5.99732090459086
RP5-1125A11.6	5.36919929422832	5.26368570742994	5.25524606612264	5.99327408204875	6.54665296492959	6.47520611564734
AC006159.4	6.00618674801341	5.98176767167371	6.01691305354756	5.85625479149619	5.62817031798204	5.41318876262309
RP11-362F19.1	5.47912635187666	5.8649222767467	5.62070911104109	5.70307476154411	6.02047738390764	6.2134873540111
OVOL1	6.10589696452088	5.90448810552927	5.8274318027943	5.55899805893489	5.88899619633793	5.6134263090061
RP1-274L7.1	6.30995908740033	6.2009939821443	6.51699137145329	5.19887586563912	5.55140994288245	5.1202748246561
LOC401557	6.0295251661194	6.1230484273585	5.94730440233526	5.2491827326565	5.78247507017674	5.76581187503114
RP11-100F15.2	6.02047738390764	5.93237497784863	6.37196906282298	5.77589350470598	5.38270892125887	5.41318876262309
MMP9	6.24211387978703	5.93237497784863	6.1230484273585	5.70307476154411	5.51064661176971	5.38502809597074
RP11-774D14.1	6.30295469973258	6.29143689824415	6.28854296877097	4.58235964022112	5.79332973032883	5.63545786231099
KRT1	6.26422628466048	5.63740458700608	5.83795625278095	5.70307476154411	5.88899619633793	5.56105066345737
C1QA	5.85850311698158	5.95764756513299	6.60109452929233	5.81047657940599	5.47912635187666	5.185426462286
CSNK1G2-AS1	5.52768876887095	5.65390906413643	4.94599351656642	6.48712328429063	5.71608288785997	6.56080804157257
CTD-2621I17.6	5.66929480677275	5.71608288785997	5.78492388322423	6.02248256072448	5.67382874358073	6.02455634056021
DPY19L2P4	5.28953354994924	5.58693294270597	5.72744847848958	6.07976796537155	6.00398303029191	6.2009939821443
LOC730102	6.51332651145514	5.77174290421773	5.81459994971553	4.76231004371277	6.02047738390764	6.00618674801341
RP11-447M4.1	6.00618674801341	5.95764756513299	6.03661487403309	5.74295968696748	5.88899619633793	5.25524606612264
RP1-278O22.2	5.79332973032883	5.81047657940599	5.83795625278095	7.04371016516733	5.04517692639888	5.35696279627368
RP11-946P6.6	5.72306795273844	5.28619698301572	5.28026260909952	6.06893364749872	6.13671644914429	6.3921990851013
SOX8	6.09771907074469	6.2009939821443	5.75653971343379	4.9189358713658	5.94959634978216	5.96284145555354
RP11-515O17.3	5.89908097106085	6.14457525132434	6.10400450986386	5.3425304995276	5.78247507017674	5.6134263090061
SMAD9-IT1	5.33454096167571	5.62070911104109	5.4812812183237	6.27201606225191	6.07976796537155	6.09771907074469
CYP4F24P	6.05656318638906	6.05656318638906	5.96862324096292	5.51572080456382	5.70048287372944	5.58693294270597
RP11-95L3.2	5.98176767167371	5.90448810552927	6.05656318638906	5.70307476154411	5.59165177922642	5.64397756754716
MYCNOS	6.14977646541825	5.87662203200055	5.70048287372944	5.26987721805388	6.14321496796072	5.74116249910127
LRRN3	5.75141724381264	5.74538981891801	5.99115481155853	5.83964819214555	5.67382874358073	5.87883886400382
GAS2L1P2	6.16641707235089	5.98176767167371	6.01691305354756	5.2491827326565	5.87883886400382	5.58693294270597
RP11-3G20.2	6.09771907074469	6.27494330017147	6.20912428510358	4.9189358713658	5.67382874358073	5.70493240868262
C20orf118	5.85850311698158	5.77174290421773	5.91878127345388	5.91662654580167	5.91043385231873	5.5025503835698
LA16c-352F7.1	6.1866042619844	5.79332973032883	6.23129817379471	5.55899805893489	5.46881541221018	5.63545786231099
RP11-550A5.2	5.72306795273844	6.85613085154518	6.01691305354756	5.63740458700608	5.30365485122772	5.33693880952759
CLDN11	4.72642771413864	4.94176154040128	4.38600990528282	7.19938863598879	6.64841118399907	6.97092700500014
AC005152.3	5.66929480677275	5.46990827958038	5.37493941075752	6.06893364749872	6.1230484273585	6.16641707235089
AGTR1	5.14199202476	4.99155218244951	4.87114465991717	6.85417490494934	6.67773514917297	6.33508104393056
EYS	5.80876160957493	6.00971700190832	6.09176701361341	5.6728863217797	5.67382874358073	5.6134263090061
CTD-2142D14.1	5.78072646870413	5.91502256648198	5.44380597167319	5.55899805893489	6.20912428510358	5.95170242951669
ERICH2	6.05656318638906	5.72744847848958	6.10400450986386	5.63740458700608	5.65390906413643	5.67986314972536
LINC01326	5.72306795273844	5.5562304971324	5.4109144533551	5.96492830217538	6.2134873540111	5.98910558534092
RP11-960B9.2	5.75141724381264	5.46990827958038	5.63740458700608	5.6728863217797	6.00971700190832	6.31623459614895
ELANE	6.47075371586368	6.40871231048479	6.04820859561225	5.61805941823961	5.18900159098773	5.1202748246561
OR6Q1	5.92339416648112	5.93237497784863	5.74538981891801	5.83964819214555	5.54136439936406	5.87110924020894
MYL10	5.95842642903323	5.89061844504502	5.96862324096292	5.43623718397483	5.87110924020894	5.72744847848958
RP11-449D8.5	5.76757863624637	5.71608288785997	5.81459994971553	5.87110924020894	5.78247507017674	5.89908097106085
LINC00539	5.6960320616006	5.8274318027943	5.89527051782001	5.43623718397483	6.29020832850325	5.70493240868262
LOC100505933	5.66929480677275	5.81047657940599	5.6057814347247	5.96492830217538	5.79332973032883	6.00618674801341
RP5-1002M8.4	5.76757863624637	5.77174290421773	5.72744847848958	6.1866042619844	5.37152463200093	6.02455634056021
PKHD1L1	6.03859776196597	6.18792426210782	5.91878127345388	5.96492830217538	5.51064661176971	5.22727301076333
KIAA1984	5.93237497784863	5.71608288785997	6.05656318638906	6.02248256072448	5.58126722204826	5.53928357375514
SOHLH2	4.70548255722764	4.8299602164147	4.75624378298091	8.0147007874637	6.1866042619844	6.35305471749457
RP11-39M21.2	6.24211387978703	6.1230484273585	6.23129817379471	4.64976638667088	5.80635295942633	5.79332973032883
RP11-309H21.2	6.14048137013706	6.18792426210782	6.10400450986386	5.77589350470598	5.51572080456382	5.1202748246561
LOC100289673	5.81862923432617	5.90448810552927	6.05656318638906	5.93237497784863	5.46881541221018	5.66187400305067
SLC27A6	6.14048137013706	6.35146038567277	6.05656318638906	5.26987721805388	5.39446174630419	5.62817031798204
RP11-266K4.14	4.64071358310941	5.19887586563912	5.56105066345737	6.34868337080679	6.42879712324259	6.66248515435821
GNA14-AS1	5.72306795273844	5.90448810552927	6.01691305354756	5.6010281619053	5.71608288785997	5.87883886400382
MED15P9	5.75141724381264	6.02047738390764	5.75653971343379	5.29789367440113	6.07976796537155	5.93237497784863
AC006076.1	6.00618674801341	6.11441678312067	5.86657180702104	5.14199202476	5.78247507017674	5.92652067011379
ZFX-AS1	7.50602107808677	7.22572442789769	7.29289926435851	3.95709703014771	4.64976638667088	4.20630358770696
CCR3	6.32085442885428	6.10400450986386	6.54562366454729	4.00697380952374	5.94959634978216	5.91043385231873
GPR45	5.63740458700608	5.35696279627368	5.35696279627368	7.36990217207419	5.67382874358073	5.44157945669957
CTD-2019O4.1	5.85850311698158	5.91502256648198	5.81459994971553	5.63740458700608	5.81459994971553	5.79332973032883
CLEC4M	5.78072646870413	5.77174290421773	5.91878127345388	5.6010281619053	5.8274318027943	5.93237497784863
RP1-79C4.1	5.99327408204875	5.90448810552927	5.91878127345388	5.19887586563912	5.8274318027943	5.98910558534092
RP11-894P9.1	6.1866042619844	5.62070911104109	5.87966144519963	5.58126722204826	5.94959634978216	5.6134263090061
RP11-96D1.5	5.83389919292022	5.4812812183237	6.07976796537155	6.10823725931036	5.37152463200093	5.95170242951669
GPR50	5.185426462286	5.50566901808108	5.37493941075752	6.37039439422515	6.02047738390764	6.36923128264934
RP11-342A1.1	6.16641707235089	5.98176767167371	5.90826507725145	5.19887586563912	5.58126722204826	5.98910558534092
LINC01208	5.78072646870413	5.79332973032883	5.56105066345737	5.87110924020894	5.93023896117958	5.88899619633793
RP11-234K19.1	5.81862923432617	5.79332973032883	5.72744847848958	5.96492830217538	5.56656013370384	5.95170242951669
RP11-60A8.1	5.75141724381264	5.87662203200055	5.78492388322423	5.43623718397483	6.11441678312067	5.85850311698158
LINC00515	5.96862324096292	5.62070911104109	5.35696279627368	6.51084448009676	5.47912635187666	5.87883886400382
AC005355.1	5.91043385231873	5.99630102518033	6.27032955715012	5.09157816609661	5.91043385231873	5.63545786231099
BTLA	6.16641707235089	5.93237497784863	6.16641707235089	5.55899805893489	5.28372984437967	5.70493240868262
RP11-360F5.1	5.57643235507368	5.90448810552927	5.4109144533551	5.93237497784863	6.03661487403309	5.95170242951669
OR1L1	5.63740458700608	5.71608288785997	5.75653971343379	5.87110924020894	5.30365485122772	6.5224720382043
PTPRH	5.30365485122772	5.32442440229905	5.68428626702367	6.32824648865401	6.10589696452088	6.05656318638906
RP11-194G10.3	5.78072646870413	6.02047738390764	5.99115481155853	5.55899805893489	5.67382874358073	5.77589350470598
RP11-309L24.10	5.33454096167571	5.43322356009035	5.44380597167319	6.41174819003047	6.07976796537155	6.09771907074469
RP11-274J16.5	5.63740458700608	5.79332973032883	6.05656318638906	5.83964819214555	5.91043385231873	5.56105066345737
RP11-314C16.1	5.26736517917916	5.37725552233384	5.30365485122772	6.70138626865887	6.09176701361341	6.05656318638906
RP11-114N19.3	5.78072646870413	5.71608288785997	5.80229914375512	6.02248256072448	5.70048287372944	5.77589350470598
RP11-699L21.1	5.6057814347247	5.62070911104109	5.74538981891801	5.96492830217538	5.98176767167371	5.87883886400382
OR5AN1	5.72306795273844	5.35696279627368	5.4109144533551	5.96492830217538	5.96284145555354	6.37470945939793
LINC00594	5.63740458700608	5.11152123559611	5.70048287372944	5.6010281619053	6.2009939821443	6.54179231020311
LINC00242	3.4904228329834	3.20125984904597	4.53188292776621	8.32327999111533	7.48897805048283	7.75642595471009
LINC00568	5.67859123427817	5.87662203200055	5.67023957686163	5.63740458700608	5.93829196885011	5.98910558534092
CCDC54	6.05656318638906	5.68428626702367	6.10400450986386	5.0642483978833	5.62817031798204	6.25172675250111
RP1-14D6.7	6.10589696452088	5.58693294270597	5.86657180702104	5.43623718397483	5.85850311698158	5.93237497784863
CTD-2308L22.1	4.76710501379621	4.64976638667088	4.10066605248169	7.43010533766131	6.85417490494934	6.9811881856445
GS1-278J22.1	5.6057814347247	5.95764756513299	5.55140994288245	5.77589350470598	5.98176767167371	5.91043385231873
RP11-334J6.6	6.58159414682482	6.14457525132434	6.24033056671777	5.12601569525829	5.22121529159775	5.46881541221018
CHST9	6.19235181954062	6.25485159734564	6.27032955715012	5.49166352154772	5.28372984437967	5.28953354994924
GPR77	6.09771907074469	6.05656318638906	6.03661487403309	5.38502809597074	5.80635295942633	5.39983746090826
RP11-567E21.3	5.8828840668911	6.04477279160604	5.70048287372944	5.22121529159775	6.13671644914429	5.79332973032883
RP11-63K6.7	5.76757863624637	6.00971700190832	5.86657180702104	5.03241630496015	6.16641707235089	5.93237497784863
FAM186A	5.78072646870413	6.02047738390764	6.31623459614895	5.49166352154772	5.88899619633793	5.27324931492033
XXbac-BPG55C20.7	5.41955300339552	5.70048287372944	5.86657180702104	5.79332973032883	5.97439224470513	6.01490011535763
RP11-169N13.4	5.78072646870413	5.93237497784863	5.96862324096292	5.51572080456382	5.70048287372944	5.87110924020894
SLCO5A1	4.84621090421382	4.94176154040128	4.57284519756981	6.767598057759	6.98958954376019	6.64937617437913
RCN3	6.07833557140807	5.85213412110368	5.83795625278095	5.85625479149619	5.70048287372944	5.44157945669957
RP11-114H24.7	5.59165177922642	5.65390906413643	5.83795625278095	5.87110924020894	5.87883886400382	5.93237497784863
TYR	6.35755042196316	5.83795625278095	6.03661487403309	5.8274318027943	5.33119385494686	5.37493941075752
CCDC63	5.54633187854441	5.51783586918329	6.05656318638906	6.21173097972464	5.72744847848958	5.70493240868262
HTRA3	6.02047738390764	5.8649222767467	5.78492388322423	5.6728863217797	5.51064661176971	5.91043385231873
LOC100505478	5.57643235507368	5.68428626702367	5.30365485122772	6.41174819003047	5.80635295942633	5.98176767167371
C1orf100	6.30295469973258	5.95764756513299	5.94730440233526	5.77589350470598	5.33693880952759	5.44157945669957
RP11-753D20.3	6.47075371586368	6.21880731429631	6.16641707235089	4.85422260228569	5.58126722204826	5.46881541221018
RP11-774I5.1	6.26422628466048	6.35146038567277	6.27032955715012	5.2491827326565	5.4109144533551	5.21391073892317
KLRC3	6.68226831734587	6.36037375725115	6.18792426210782	5.6728863217797	4.92655475526158	4.92655475526158
RP5-1077H22.2	6.26422628466048	5.78247507017674	5.89527051782001	5.12601569525829	5.91043385231873	5.77589350470598
RP11-451G4.1	6.0295251661194	5.4812812183237	5.55140994288245	6.07976796537155	5.84594425964211	5.76581187503114
RP5-1048B16.1	5.40637031605552	5.39755734870279	4.99155218244951	6.16641707235089	5.77174290421773	7.01891349698743
XXbac-BPG308K3.6	6.07833557140807	5.65390906413643	5.83795625278095	5.3425304995276	5.74116249910127	6.09771907074469
RP11-489E7.4	5.66929480677275	5.79332973032883	5.37493941075752	6.16641707235089	5.74116249910127	6.00618674801341
SOWAHA	5.78072646870413	5.8274318027943	5.4109144533551	5.88899619633793	5.91043385231873	5.93237497784863
PAK7	6.00618674801341	6.43371919078575	6.07976796537155	5.43623718397483	5.48950970791137	5.30365485122772
RP11-973D8.5	6.07833557140807	5.93237497784863	5.57643235507368	6.02248256072448	5.4109144533551	5.72744847848958
SLC6A14	5.85850311698158	6.14457525132434	6.2595162280115	5.54136439936406	5.35696279627368	5.58693294270597
LOC100240735	5.93237497784863	6.00971700190832	5.75653971343379	5.54136439936406	5.84594425964211	5.66187400305067
POU5F1	6.56560612859806	6.32374234329975	6.73880328438148	5.09157816609661	5.15586869066266	4.87114465991717
RP5-991C6.4	5.83389919292022	5.83795625278095	5.63740458700608	5.93237497784863	5.54136439936406	5.96284145555354
NAALADL2-AS3	6.25358297484203	6.07833557140807	5.81459994971553	5.03241630496015	5.77174290421773	5.79332973032883
RP11-3L21.2	5.89908097106085	5.58693294270597	5.99115481155853	5.75653971343379	5.8274318027943	5.67986314972536
TC2N	7.15760716986513	6.94520437595099	7.1609033406447	4.2574494580963	4.87114465991717	4.34781122298047
RP11-278L15.2	5.33454096167571	5.4812812183237	5.86657180702104	6.30710211103122	5.87883886400382	5.87110924020894
DSCR6	6.03859776196597	5.85213412110368	5.89527051782001	5.6728863217797	5.74116249910127	5.53928357375514
AP001605.4	6.49881911800031	6.52885981790981	6.60109452929233	5.14199202476	5.33693880952759	4.63139373385211
RP11-429D19.1	6.37255354010709	5.94143636928077	6.1230484273585	5.4109144533551	5.41955300339552	5.46881541221018
RP11-404P21.5	6.67420030085624	6.56805061984705	6.61229347673493	4.43126288047328	5.29789367440113	5.15207971546864
LOC151475	5.95842642903323	5.94143636928077	5.8274318027943	5.29789367440113	5.65390906413643	6.05656318638906
ZNRF3-IT1	5.75141724381264	6.18100853673625	6.13671644914429	5.61805941823961	5.44157945669957	5.60380485087569
RP11-598F7.4	5.6960320616006	6.07087263878857	5.51572080456382	6.13671644914429	5.52768876887095	5.78492388322423
AC067945.4	5.52768876887095	5.85213412110368	5.70048287372944	6.05511729210189	5.84594425964211	5.74961853433062
RP6-1O2.1	6.03859776196597	6.04477279160604	5.87966144519963	5.29789367440113	6.02804198320158	5.44157945669957
PIK3IP1	5.98176767167371	6.05656318638906	6.07976796537155	5.55899805893489	5.60380485087569	5.4492573377367
RP11-168G16.2	5.59165177922642	5.90448810552927	5.93237497784863	5.87110924020894	5.87883886400382	5.55140994288245
RP11-293M10.6	5.36919929422832	5.72744847848958	5.57643235507368	6.03661487403309	5.80635295942633	6.2134873540111
HIGD1B	5.0466426065887	5.90448810552927	5.46881541221018	6.06893364749872	6.07976796537155	6.15866760811482
RP11-63G10.3	5.8828840668911	6.00971700190832	5.83795625278095	5.93237497784863	5.75903290860189	5.30365485122772
AC025442.3	5.83389919292022	5.79332973032883	5.91878127345388	6.03661487403309	5.58126722204826	5.56105066345737
RP11-351O2.1	5.95842642903323	5.91502256648198	5.99115481155853	5.61805941823961	5.65390906413643	5.58693294270597
LAG3	5.83389919292022	5.79332973032883	5.95764756513299	5.79332973032883	5.67382874358073	5.67023957686163
HSD17B2	6.23303090146136	6.05656318638906	6.01691305354756	5.3425304995276	5.8274318027943	5.24575141523227
TFAP2E	5.83389919292022	5.62070911104109	5.63740458700608	5.85625479149619	5.60380485087569	6.16641707235089
